x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,4.289192361284222e-07,0.03869783878326416,-0.036300718784332275,-0.06068841740489006,0.05848759412765503,-0.09554165601730347,-0.08684871345758438,0.05698448419570923,-0.15707272291183472,-0.10470636934041977,0.054719507694244385,-0.21176248788833618,-0.1221945583820343,-0.02518439292907715,-0.18976038694381714,-0.06449299305677414,-0.051406800746917725,-0.25726190209388733,-0.09612324833869934,-0.06992536783218384,-0.30320459604263306,-0.11833960562944412,-0.08503514528274536,-0.3418557196855545,-0.1332675963640213,-0.06227564811706543,-0.18645557761192322,-0.050551675260066986,-0.0962134599685669,-0.2673726975917816,-0.07744941115379333,-0.11595404148101807,-0.322065532207489,-0.09425526112318039,-0.13116341829299927,-0.36862558126449585,-0.10529759526252747,-0.08626061677932739,-0.16249260306358337,-0.04228046163916588,-0.12068277597427368,-0.22550204396247864,-0.07252892106771469,-0.14067566394805908,-0.2618023157119751,-0.08813448250293732,-0.1561470627784729,-0.293501079082489,-0.09643542021512985,-0.09976065158843994,-0.12372153997421265,-0.03881026431918144,-0.14223462343215942,-0.14979922771453857,-0.06990507990121841,-0.1653677225112915,-0.16024893522262573,-0.08259865641593933,-0.1829811930656433,-0.16836172342300415,-0.08823804557323456,GOOD AFTERNOON
0.0,0.0,5.241455482973834e-07,-0.08946418762207031,-0.0349002480506897,-0.038101475685834885,-0.14437144994735718,-0.13271844387054443,-0.053639546036720276,-0.17772579193115234,-0.22802525758743286,-0.06506175547838211,-0.21781551837921143,-0.2785484194755554,-0.07473371922969818,-0.10808217525482178,-0.2465394139289856,-0.017407404258847237,-0.1277759075164795,-0.35040920972824097,-0.03425532579421997,-0.13756120204925537,-0.4179077446460724,-0.05053575709462166,-0.1438172459602356,-0.47475555539131165,-0.06398797780275345,-0.054183363914489746,-0.26212674379348755,-0.014609216712415218,-0.0726584792137146,-0.37374407052993774,-0.030921828001737595,-0.08408820629119873,-0.44876235723495483,-0.0489700548350811,-0.09368336200714111,-0.5172078609466553,-0.06214774027466774,-0.0024968385696411133,-0.2510574460029602,-0.017453009262681007,-0.010766029357910156,-0.3585520386695862,-0.03989950567483902,-0.02097862958908081,-0.4315859079360962,-0.058994486927986145,-0.02892988920211792,-0.4932728707790375,-0.07139154523611069,0.05390232801437378,-0.22041690349578857,-0.02319774217903614,0.0708513855934143,-0.30544233322143555,-0.04429040849208832,0.08233910799026489,-0.3631555438041687,-0.056632086634635925,0.09197980165481567,-0.41769033670425415,-0.06479287147521973,GOOD AFTERNOON
0.0,0.0,5.241455482973834e-07,-0.08946418762207031,-0.0349002480506897,-0.038101475685834885,-0.14437144994735718,-0.13271844387054443,-0.053639546036720276,-0.17772579193115234,-0.22802525758743286,-0.06506175547838211,-0.21781551837921143,-0.2785484194755554,-0.07473371922969818,-0.10808217525482178,-0.2465394139289856,-0.017407404258847237,-0.1277759075164795,-0.35040920972824097,-0.03425532579421997,-0.13756120204925537,-0.4179077446460724,-0.05053575709462166,-0.1438172459602356,-0.47475555539131165,-0.06398797780275345,-0.054183363914489746,-0.26212674379348755,-0.014609216712415218,-0.0726584792137146,-0.37374407052993774,-0.030921828001737595,-0.08408820629119873,-0.44876235723495483,-0.0489700548350811,-0.09368336200714111,-0.5172078609466553,-0.06214774027466774,-0.0024968385696411133,-0.2510574460029602,-0.017453009262681007,-0.010766029357910156,-0.3585520386695862,-0.03989950567483902,-0.02097862958908081,-0.4315859079360962,-0.058994486927986145,-0.02892988920211792,-0.4932728707790375,-0.07139154523611069,0.05390232801437378,-0.22041690349578857,-0.02319774217903614,0.0708513855934143,-0.30544233322143555,-0.04429040849208832,0.08233910799026489,-0.3631555438041687,-0.056632086634635925,0.09197980165481567,-0.41769033670425415,-0.06479287147521973,GOOD AFTERNOON
0.0,0.0,4.350211781911639e-07,-0.09149312973022461,-0.049550533294677734,-0.027768868952989578,-0.1469811201095581,-0.15068799257278442,-0.04105435311794281,-0.17880523204803467,-0.24130111932754517,-0.05277038365602493,-0.2194385528564453,-0.29913443326950073,-0.06349782645702362,-0.09875154495239258,-0.2713865041732788,-0.017385080456733704,-0.11484158039093018,-0.3848564624786377,-0.03262647986412048,-0.12179958820343018,-0.4550045132637024,-0.04654337465763092,-0.1269553303718567,-0.5140595436096191,-0.05820917338132858,-0.04966294765472412,-0.2861345410346985,-0.02021908201277256,-0.06560027599334717,-0.4085351824760437,-0.0340813584625721,-0.07477575540542603,-0.4857935905456543,-0.04927923157811165,-0.08241409063339233,-0.5506498515605927,-0.0613146536052227,0.0021848678588867188,-0.2745820879936218,-0.027538234367966652,-0.00816875696182251,-0.3937637209892273,-0.04579958692193031,-0.01871591806411743,-0.46731892228126526,-0.06383438408374786,-0.028735339641571045,-0.5272744596004486,-0.07654688507318497,0.056748807430267334,-0.2453433871269226,-0.0372551828622818,0.07681012153625488,-0.33565753698349,-0.05391540005803108,0.0901639461517334,-0.3933906853199005,-0.06604036688804626,0.10024839639663696,-0.4456084966659546,-0.07493628561496735,GOOD AFTERNOON
0.0,0.0,9.532803346701257e-08,-0.0832751989364624,-0.024490177631378174,-0.020232511684298515,-0.14814472198486328,-0.11123090982437134,-0.025838321074843407,-0.18617326021194458,-0.19080877304077148,-0.03188231959939003,-0.22508728504180908,-0.23866218328475952,-0.036414191126823425,-0.11468309164047241,-0.23369759321212769,0.007707304321229458,-0.13964617252349854,-0.3240141272544861,-0.0050864750519394875,-0.15714865922927856,-0.3781700134277344,-0.02062157355248928,-0.17607438564300537,-0.42292407155036926,-0.03334182873368263,-0.0737568736076355,-0.25635838508605957,0.0038120257668197155,-0.10226684808731079,-0.35453152656555176,-0.007827447727322578,-0.12490862607955933,-0.4148939251899719,-0.024085624143481255,-0.14876967668533325,-0.463722288608551,-0.03628629818558693,-0.028774142265319824,-0.2589545249938965,-0.005317030940204859,-0.052486956119537354,-0.358597993850708,-0.0206006970256567,-0.07313424348831177,-0.4197850823402405,-0.03627316653728485,-0.09493446350097656,-0.4691181480884552,-0.046738915145397186,0.02222365140914917,-0.24716073274612427,-0.017002254724502563,0.02704411745071411,-0.3300195336341858,-0.029943371191620827,0.02511841058731079,-0.38502585887908936,-0.03945767506957054,0.019590795040130615,-0.43317729234695435,-0.04629427194595337,GOOD AFTERNOON
0.0,0.0,2.2294487678209407e-07,-0.07422488927841187,-0.014765679836273193,-0.03994685038924217,-0.13474559783935547,-0.07837390899658203,-0.06697246432304382,-0.17002910375595093,-0.14615672826766968,-0.09049702435731888,-0.19796359539031982,-0.20966404676437378,-0.11470559984445572,-0.11609941720962524,-0.19349777698516846,-0.048480816185474396,-0.14421653747558594,-0.28428173065185547,-0.08583153784275055,-0.16785967350006104,-0.35014668107032776,-0.11349233239889145,-0.18703877925872803,-0.4011136591434479,-0.1325184553861618,-0.06971555948257446,-0.21471065282821655,-0.049120061099529266,-0.10359883308410645,-0.3133595585823059,-0.0842788815498352,-0.1286647915840149,-0.3840683698654175,-0.10950420796871185,-0.14988309144973755,-0.4433482885360718,-0.1268637329339981,-0.020146965980529785,-0.21687406301498413,-0.05467021465301514,-0.047273337841033936,-0.31907427310943604,-0.08814659714698792,-0.07160907983779907,-0.387860506772995,-0.10927678644657135,-0.09322047233581543,-0.44529038667678833,-0.1222713440656662,0.03605914115905762,-0.2038676142692566,-0.06293406337499619,0.03182488679885864,-0.28827643394470215,-0.09228752553462982,0.025113821029663086,-0.35247108340263367,-0.10851873457431793,0.015039443969726562,-0.4117724895477295,-0.11872410774230957,GOOD AFTERNOON
0.0,0.0,2.2294487678209407e-07,-0.07422488927841187,-0.014765679836273193,-0.03994685038924217,-0.13474559783935547,-0.07837390899658203,-0.06697246432304382,-0.17002910375595093,-0.14615672826766968,-0.09049702435731888,-0.19796359539031982,-0.20966404676437378,-0.11470559984445572,-0.11609941720962524,-0.19349777698516846,-0.048480816185474396,-0.14421653747558594,-0.28428173065185547,-0.08583153784275055,-0.16785967350006104,-0.35014668107032776,-0.11349233239889145,-0.18703877925872803,-0.4011136591434479,-0.1325184553861618,-0.06971555948257446,-0.21471065282821655,-0.049120061099529266,-0.10359883308410645,-0.3133595585823059,-0.0842788815498352,-0.1286647915840149,-0.3840683698654175,-0.10950420796871185,-0.14988309144973755,-0.4433482885360718,-0.1268637329339981,-0.020146965980529785,-0.21687406301498413,-0.05467021465301514,-0.047273337841033936,-0.31907427310943604,-0.08814659714698792,-0.07160907983779907,-0.387860506772995,-0.10927678644657135,-0.09322047233581543,-0.44529038667678833,-0.1222713440656662,0.03605914115905762,-0.2038676142692566,-0.06293406337499619,0.03182488679885864,-0.28827643394470215,-0.09228752553462982,0.025113821029663086,-0.35247108340263367,-0.10851873457431793,0.015039443969726562,-0.4117724895477295,-0.11872410774230957,GOOD AFTERNOON
0.0,0.0,1.6025680338316306e-07,-0.07283514738082886,-0.03510159254074097,-0.031197072938084602,-0.1249731183052063,-0.1254996657371521,-0.05190947279334068,-0.1549530029296875,-0.2104119062423706,-0.0719737857580185,-0.1811046600341797,-0.277446448802948,-0.08991096913814545,-0.07004493474960327,-0.2446848750114441,-0.018605735152959824,-0.07588028907775879,-0.3401966691017151,-0.05081864818930626,-0.09364676475524902,-0.3751668334007263,-0.07500137388706207,-0.11374235153198242,-0.385888934135437,-0.08836832642555237,-0.023076891899108887,-0.260185182094574,-0.021363437175750732,-0.034802258014678955,-0.3691520094871521,-0.04596458375453949,-0.051585257053375244,-0.43694716691970825,-0.06632819026708603,-0.07092529535293579,-0.49489420652389526,-0.07980646938085556,0.02461940050125122,-0.253719687461853,-0.030634714290499687,0.013975262641906738,-0.36611443758010864,-0.05819642171263695,-0.0017213225364685059,-0.43596506118774414,-0.07862143963575363,-0.01850682497024536,-0.4912359416484833,-0.09018813073635101,0.07573145627975464,-0.22909164428710938,-0.0424937903881073,0.0920262336730957,-0.32311689853668213,-0.06461822986602783,0.09834522008895874,-0.3866174817085266,-0.07879450172185898,0.09827721118927002,-0.4411088824272156,-0.08768030256032944,GOOD AFTERNOON
0.0,0.0,1.6025680338316306e-07,-0.07283514738082886,-0.03510159254074097,-0.031197072938084602,-0.1249731183052063,-0.1254996657371521,-0.05190947279334068,-0.1549530029296875,-0.2104119062423706,-0.0719737857580185,-0.1811046600341797,-0.277446448802948,-0.08991096913814545,-0.07004493474960327,-0.2446848750114441,-0.018605735152959824,-0.07588028907775879,-0.3401966691017151,-0.05081864818930626,-0.09364676475524902,-0.3751668334007263,-0.07500137388706207,-0.11374235153198242,-0.385888934135437,-0.08836832642555237,-0.023076891899108887,-0.260185182094574,-0.021363437175750732,-0.034802258014678955,-0.3691520094871521,-0.04596458375453949,-0.051585257053375244,-0.43694716691970825,-0.06632819026708603,-0.07092529535293579,-0.49489420652389526,-0.07980646938085556,0.02461940050125122,-0.253719687461853,-0.030634714290499687,0.013975262641906738,-0.36611443758010864,-0.05819642171263695,-0.0017213225364685059,-0.43596506118774414,-0.07862143963575363,-0.01850682497024536,-0.4912359416484833,-0.09018813073635101,0.07573145627975464,-0.22909164428710938,-0.0424937903881073,0.0920262336730957,-0.32311689853668213,-0.06461822986602783,0.09834522008895874,-0.3866174817085266,-0.07879450172185898,0.09827721118927002,-0.4411088824272156,-0.08768030256032944,GOOD AFTERNOON
0.0,0.0,1.8456610462180834e-07,-0.05232900381088257,-0.02189934253692627,-0.019058186560869217,-0.09532332420349121,-0.06890594959259033,-0.03240147978067398,-0.13133108615875244,-0.1073615550994873,-0.045838650315999985,-0.16569262742996216,-0.12764209508895874,-0.06004337593913078,-0.08620238304138184,-0.16750919818878174,-0.021288815885782242,-0.11145627498626709,-0.24298346042633057,-0.037840940058231354,-0.12979114055633545,-0.2882622182369232,-0.049916476011276245,-0.14607614278793335,-0.3268827497959137,-0.05855351313948631,-0.05627560615539551,-0.1818079948425293,-0.025134969502687454,-0.08546310663223267,-0.2611343264579773,-0.04148680716753006,-0.10874056816101074,-0.3082272708415985,-0.05464470013976097,-0.12842053174972534,-0.3452386260032654,-0.06419011205434799,-0.022554993629455566,-0.18216931819915771,-0.03182821348309517,-0.04653447866439819,-0.26136475801467896,-0.05023370310664177,-0.06755584478378296,-0.31008872389793396,-0.06660434603691101,-0.08550101518630981,-0.3476560115814209,-0.07668258249759674,0.014448285102844238,-0.17306232452392578,-0.039836492389440536,0.019059479236602783,-0.23860281705856323,-0.05350222438573837,0.019303977489471436,-0.2833485007286072,-0.06373083591461182,0.01528620719909668,-0.3239458203315735,-0.07128830254077911,hello
0.0,0.0,1.5940553055315831e-07,-0.05835527181625366,0.0029696226119995117,-0.01431574858725071,-0.11447358131408691,-0.02171558141708374,-0.022547414526343346,-0.1587255597114563,-0.041922807693481445,-0.032148078083992004,-0.19466012716293335,-0.044130146503448486,-0.041352227330207825,-0.11865979433059692,-0.1039818525314331,0.0023304533679038286,-0.1526864767074585,-0.15154510736465454,-0.006876734085381031,-0.17292451858520508,-0.17909586429595947,-0.0163968987762928,-0.1906980276107788,-0.19858002662658691,-0.023892071098089218,-0.09775066375732422,-0.13142532110214233,-0.0018240620847791433,-0.13622862100601196,-0.18590381741523743,-0.010655866004526615,-0.16255277395248413,-0.21840646862983704,-0.020726624876260757,-0.1852254867553711,-0.24355614185333252,-0.02824360691010952,-0.06835627555847168,-0.14876490831375122,-0.009959354065358639,-0.10571056604385376,-0.20830655097961426,-0.023004991933703423,-0.13243913650512695,-0.24264276027679443,-0.035289037972688675,-0.15447980165481567,-0.2668830156326294,-0.043019481003284454,-0.03152364492416382,-0.15835046768188477,-0.019693687558174133,-0.03960806131362915,-0.21416807174682617,-0.029988013207912445,-0.04897665977478027,-0.2501990795135498,-0.03761376067996025,-0.05961960554122925,-0.27903491258621216,-0.04328128695487976,hello
